date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2025-09-01,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-01T00:00:00Z,2025-09-01T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999902,0.002523928,0,0,2,2,0.0,3.365622,9.268587,1.795632e-10,0.026925,0.07414875,False,0.061231,True
2025-09-02,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-02T00:00:00Z,2025-09-02T23:59:59Z,691200,691200,0,0.125,0.124879837,0.124999908,0.003788264,0,0,0,0,0.0,4.351444,11.875424,5.767035e-11,0.03481158,0.09500346,False,0.090713,True
2025-09-03,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-03T00:00:00Z,2025-09-03T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999923,-0.003425223,0,0,3,3,0.0,3.210524,9.143132,1.855063e-10,0.02568421,0.0731451,False,0.076383,True
2025-09-04,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-04T00:00:00Z,2025-09-04T23:59:59Z,691200,691200,0,0.125,0.124879837,0.124999916,0.003129076,0,0,0,0,0.0,3.079965,11.192535,2.23943e-11,0.02463974,0.08954034,False,0.092458,True
2025-09-05,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-05T00:00:00Z,2025-09-05T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999914,0.002237727,0,0,5,5,-0.0,6.325457,29.772297,-2.466749e-10,0.05060369,0.2381785,False,0.227964,True
2025-09-06,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-06T00:00:00Z,2025-09-06T23:59:59Z,691200,691200,0,0.125,0.124879837,0.124999903,-0.003374884,0,0,0,0,0.0,5.753859,30.595646,3.34736e-12,0.04603091,0.2447654,False,0.231187,True
2025-09-07,CE04OSBP-LJ01C-07-VEL3DC107,12,True,2025-09-07T00:00:00Z,2025-09-07T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999911,-0.004060982,0,0,6,6,-0.0,5.740007,28.910845,-1.92905e-10,0.04592009,0.2312869,False,0.23176,True
