date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2025-09-01,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-01T00:00:00Z,2025-09-01T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999815,0.002606008,0,0,5,5,0.0,3.593293,11.324195,1.609437e-10,0.02874639,0.09059369,False,0.056176,True
2025-09-02,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-02T00:00:00Z,2025-09-02T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999812,0.009772393,0,0,0,0,-0.0,6.405218,31.171649,-1.959316e-11,0.05124182,0.2493736,False,0.231137,True
2025-09-03,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-03T00:00:00Z,2025-09-03T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999812,-0.002348228,0,0,5,5,-0.0,3.530952,27.221048,-4.658743e-11,0.02824766,0.2177687,False,0.229618,True
2025-09-04,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-04T00:00:00Z,2025-09-04T23:59:59Z,691201,691201,0,0.125,0.124879837,0.12499981,0.001053601,0,0,5,5,0.0,3.908308,27.696647,1.703807e-11,0.03126651,0.2215735,False,0.235723,True
2025-09-05,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-05T00:00:00Z,2025-09-05T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999813,-0.001284048,0,0,2,2,0.0,6.074141,34.208942,2.075725e-10,0.0485932,0.2736719,False,0.233589,True
2025-09-06,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-06T00:00:00Z,2025-09-06T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999796,-0.003412276,0,0,3,3,-0.0,6.372433,43.628119,-3.339616e-11,0.05097955,0.3490255,False,0.405912,True
2025-09-07,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-07T00:00:00Z,2025-09-07T23:59:59Z,691201,691201,0,0.125,0.124879837,0.124999796,0.004706989,0,0,4,4,0.0,4.452856,25.114967,3.287214e-10,0.03562291,0.2009201,False,0.230817,True
