date,station,deployment,has_data,data_start,data_end,n_points,n_ideal,true_missing,sp_nominal,dt_FG,dt_true,t_i0_offset_s,n_gaps,gap_total_missing,n_gaps_raw,gap_total_missing_raw,jitter_mean_ms,jitter_std_ms,jitter_maxabs_ms,frac_mean,frac_std,frac_maxabs,jitter_unstable,max_abs_epsilon,figure_generated
2025-09-01,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-01T00:00:00Z,2025-09-01T23:59:59Z,86401,86401,0,1.0,1.000362873,0.999998523,0.001526749,0,0,6,6,0.0,3.661955,12.499086,1.760025e-11,0.00366196,0.0124991,False,0.010598,True
2025-09-02,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-02T00:00:00Z,2025-09-02T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998496,0.008909306,0,0,0,0,0.0,6.448018,31.199699,5.938704e-12,0.006448028,0.03119975,False,0.028509,True
2025-09-03,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-03T00:00:00Z,2025-09-03T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998498,-0.002706159,0,0,0,0,-0.0,3.602629,27.095443,-1.675263e-11,0.003602634,0.02709548,False,0.027325,True
2025-09-04,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-04T00:00:00Z,2025-09-04T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998478,0.003269363,0,0,0,0,-0.0,3.953043,27.463506,-1.031634e-11,0.003953049,0.02746355,False,0.023509,True
2025-09-05,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-05T00:00:00Z,2025-09-05T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998507,-0.001877935,0,0,0,0,-0.0,6.111212,34.05056,-1.163641e-11,0.006111221,0.03405061,False,0.027698,True
2025-09-06,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-06T00:00:00Z,2025-09-06T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998291,0.000195168,0,0,0,0,0.0,11.087391,90.214685,7.820398e-12,0.01108741,0.09021484,False,0.090229,True
2025-09-07,CE02SHBP-LJ01D-07-VEL3DC108,12,True,2025-09-07T00:00:00Z,2025-09-07T23:59:59Z,86400,86400,0,1.0,1.000362873,0.999998369,0.005223154,0,0,0,0,-0.0,4.515076,24.996717,-1.285521e-11,0.004515083,0.02499676,False,0.027356,True
